HITId	WorkerId	Answer.category.label
391FPZIE4DPLGE7WXLQKGG211YJHUR	A39HQTITNY9TVJ	neutral
3SSN80MU8DR4Z82Z8B44DFHXNX4KXQ	ASY5AZCZEM04L	happy
3SSN80MU8DR4Z82Z8B44DFHXNX4KXQ	A2RGDYBSWA09Q	sad
3SSN80MU8DR4Z82Z8B44DFHXNX4KXQ	A681XM15AN28F	sad
35A1YQPVFFJ4RUS1220X8GB02U5I53	AWWH403H35YT5	disgust
35A1YQPVFFJ4RUS1220X8GB02U5I53	AA7BTDZQNHW5	neutral
35A1YQPVFFJ4RUS1220X8GB02U5I53	AE03LUY7RH400	happy
3DWGDA5POG7APIBI0MX4KFODYGW1V1	A107V1K6AZNU90	sad
3DWGDA5POG7APIBI0MX4KFODYGW1V1	A1QR2AQ7I9R950	neutral
3DWGDA5POG7APIBI0MX4KFODYGW1V1	A4Y8HWKCF1U6G	disgust
3909MD9T20KKDMJ4CVNF9D4LZVCFEA	A3P2O37EDC1H9V	neutral
3909MD9T20KKDMJ4CVNF9D4LZVCFEA	A17PYKQUQH830K	fear
3909MD9T20KKDMJ4CVNF9D4LZVCFEA	A26OPH28YZPNP3	angry
3B9J25CZ26GEKT4CMOHJQONX39TCSX	A30VOAZX8XTNGW	sad
3B9J25CZ26GEKT4CMOHJQONX39TCSX	A681XM15AN28F	sad
3B9J25CZ26GEKT4CMOHJQONX39TCSX	A3P2O37EDC1H9V	sad
3WKGUBL7S0POLCW790E0V4XEJ244LY	A2RV6QX6SN4YIC	happy
3WKGUBL7S0POLCW790E0V4XEJ244LY	AYY9WMJIAPYQT	angry
3WKGUBL7S0POLCW790E0V4XEJ244LY	A2JJ3531QBNT5K	sad
3AA88CN98Q6TZDS9D7Q6WTO6P3YKYW	APEB5ERGCYP6D	neutral
3AA88CN98Q6TZDS9D7Q6WTO6P3YKYW	A1KPOY8TUVWK0Z	disgust
3AA88CN98Q6TZDS9D7Q6WTO6P3YKYW	A2P8VR6J0Q7GXS	neutral
3GONHBMNHW1OUR2HU555PDPCK2WZM6	A4Y8HWKCF1U6G	angry
3GONHBMNHW1OUR2HU555PDPCK2WZM6	A17PYKQUQH830K	angry
3GONHBMNHW1OUR2HU555PDPCK2WZM6	A39HQTITNY9TVJ	angry
391JB9X4ZZBT5W3VU42V2Y1ZGTKKM6	A1HTXEKQWZ2BIL	happy
391JB9X4ZZBT5W3VU42V2Y1ZGTKKM6	AJ43O59MBI55L	happy
391JB9X4ZZBT5W3VU42V2Y1ZGTKKM6	AE03LUY7RH400	happy
38O9DZ0A63QWZDEDIIPAD6IJ9TJ26S	A26OPH28YZPNP3	angry
38O9DZ0A63QWZDEDIIPAD6IJ9TJ26S	A30VOAZX8XTNGW	angry
38O9DZ0A63QWZDEDIIPAD6IJ9TJ26S	A2P8VR6J0Q7GXS	disgust
32XN26MTX0M7MOE6QZRYJ1712QOL0Z	A681XM15AN28F	angry
32XN26MTX0M7MOE6QZRYJ1712QOL0Z	A1H5Q9HRH4RPZU	angry
32XN26MTX0M7MOE6QZRYJ1712QOL0Z	A39HQTITNY9TVJ	angry
3V0TR1NRVB57PT53C9PAMQH3PQ5A4M	A2RV6QX6SN4YIC	surprise
3V0TR1NRVB57PT53C9PAMQH3PQ5A4M	AYY9WMJIAPYQT	surprise
3V0TR1NRVB57PT53C9PAMQH3PQ5A4M	A39HQTITNY9TVJ	surprise
3YOAVL4CA1K8Q1DBO1593J8CYBC4ZH	A26OPH28YZPNP3	happy
3YOAVL4CA1K8Q1DBO1593J8CYBC4ZH	A39HQTITNY9TVJ	happy
3YOAVL4CA1K8Q1DBO1593J8CYBC4ZH	A681XM15AN28F	happy
3IYI9285WT3LLQLMZU85YNWA7QGCJH	A3FHW88B3A9O0W	disgust
3IYI9285WT3LLQLMZU85YNWA7QGCJH	A3T5UAYFKJBVTA	disgust
3IYI9285WT3LLQLMZU85YNWA7QGCJH	A323JR6EQT5Q71	disgust
3RWSQDNYLAPCJ0J0767LRVPLBWRFFS	A2LJUWMRB0FGWS	neutral
3RWSQDNYLAPCJ0J0767LRVPLBWRFFS	AISFU4P55HYEH	sad
3RWSQDNYLAPCJ0J0767LRVPLBWRFFS	AE03LUY7RH400	neutral
31J7RYECZMT7TDZOMIVYX6QB7IUL12	A39HQTITNY9TVJ	happy
31J7RYECZMT7TDZOMIVYX6QB7IUL12	A24A69YAB0UI36	happy
31J7RYECZMT7TDZOMIVYX6QB7IUL12	A4Y8HWKCF1U6G	happy
3G4VVJO6P0JZQZ08MKUNJ2VULYVKP2	A3P0BZT74A33SN	surprise
3G4VVJO6P0JZQZ08MKUNJ2VULYVKP2	AE03LUY7RH400	surprise
3G4VVJO6P0JZQZ08MKUNJ2VULYVKP2	A1T02KY1E9YI3I	surprise
3DIIW4IV8QYMVBO1OXHN3O5M2YAI4Y	A30ENTLELXJH32	happy
3DIIW4IV8QYMVBO1OXHN3O5M2YAI4Y	AYY9WMJIAPYQT	happy
3DIIW4IV8QYMVBO1OXHN3O5M2YAI4Y	A26OPH28YZPNP3	angry
33NKDW9FFYLMGAQBGYN6PW4PIOVCX5	AE03LUY7RH400	angry
33NKDW9FFYLMGAQBGYN6PW4PIOVCX5	A2RV6QX6SN4YIC	neutral
33NKDW9FFYLMGAQBGYN6PW4PIOVCX5	A323JR6EQT5Q71	neutral
3VLL1PIENRRCUUNT7LKIHHEHF2BZOL	AYY9WMJIAPYQT	fear
3VLL1PIENRRCUUNT7LKIHHEHF2BZOL	A30ENTLELXJH32	surprise
3VLL1PIENRRCUUNT7LKIHHEHF2BZOL	A1G0W1P43RTBKK	surprise
3G57RS03HI80G9EZDZF5L04JDY825C	A1ZGOZQF2VZ0X9	neutral
3G57RS03HI80G9EZDZF5L04JDY825C	A299FHNBBCOGDT	happy
3G57RS03HI80G9EZDZF5L04JDY825C	A3FHW88B3A9O0W	disgust
3PA41K45VO7BVKTO3Q5EFXQ8FEV7PJ	A2QCMRCU1HVE7P	neutral
3PA41K45VO7BVKTO3Q5EFXQ8FEV7PJ	A16GH5GPKBX5GA	sad
3PA41K45VO7BVKTO3Q5EFXQ8FEV7PJ	A1T02KY1E9YI3I	neutral
3L1EFR8WWU83IQSN4K7THZ3A8YWF90	A1QR2AQ7I9R950	surprise
3L1EFR8WWU83IQSN4K7THZ3A8YWF90	A299FHNBBCOGDT	surprise
3L1EFR8WWU83IQSN4K7THZ3A8YWF90	A1JVUD5XUB9H48	neutral
3G3AJKPCXMV8LB36SF3QPCZASH84YQ	AE03LUY7RH400	sad
3G3AJKPCXMV8LB36SF3QPCZASH84YQ	AJ43O59MBI55L	sad
3G3AJKPCXMV8LB36SF3QPCZASH84YQ	A26OPH28YZPNP3	sad
3G57RS03HI80G9EZDZF5L04JDY852F	A3T5UAYFKJBVTA	neutral
3G57RS03HI80G9EZDZF5L04JDY852F	A39HQTITNY9TVJ	neutral
3G57RS03HI80G9EZDZF5L04JDY852F	A2P8VR6J0Q7GXS	neutral
3OJX0UFJ00AS18PDZ92S3Z4DILB9UT	A1O4W7F05T6HY0	neutral
3OJX0UFJ00AS18PDZ92S3Z4DILB9UT	A30VOAZX8XTNGW	neutral
3OJX0UFJ00AS18PDZ92S3Z4DILB9UT	AYY9WMJIAPYQT	neutral
37SOB9Z0ST033GD39M9HLZ58528L3U	A17T3PFM6FKPU4	neutral
37SOB9Z0ST033GD39M9HLZ58528L3U	A1O4W7F05T6HY0	neutral
37SOB9Z0ST033GD39M9HLZ58528L3U	A1QR2AQ7I9R950	fear
3GVPRXWRPIXJEY6KQVFU60PWT00I7I	A2JAMNGL6SDAHQ	happy
3GVPRXWRPIXJEY6KQVFU60PWT00I7I	A3PK95JULG0QGW	happy
3GVPRXWRPIXJEY6KQVFU60PWT00I7I	AE03LUY7RH400	fear
3FBEFUUYRL8L4G9HVXIPJO1HLHBA67	A4Y8HWKCF1U6G	sad
3FBEFUUYRL8L4G9HVXIPJO1HLHBA67	A24A69YAB0UI36	sad
3FBEFUUYRL8L4G9HVXIPJO1HLHBA67	APEB5ERGCYP6D	neutral
3BO3NEOQM1K1X04IXYREGRRMU86IA9	A39HQTITNY9TVJ	angry
3BO3NEOQM1K1X04IXYREGRRMU86IA9	APEB5ERGCYP6D	neutral
3BO3NEOQM1K1X04IXYREGRRMU86IA9	AA7BTDZQNHW5	disgust
3AC6MFV69LL22D1638PSX8HG3GYHZG	AYY9WMJIAPYQT	happy
3AC6MFV69LL22D1638PSX8HG3GYHZG	A2JJ3531QBNT5K	happy
3AC6MFV69LL22D1638PSX8HG3GYHZG	A1H5Q9HRH4RPZU	happy
3TCFMTM8HFR1SRDGCCDTIAR21I321U	A2LHJN7Y7A7J2F	sad
3TCFMTM8HFR1SRDGCCDTIAR21I321U	A1QR2AQ7I9R950	sad
3TCFMTM8HFR1SRDGCCDTIAR21I321U	A3NLLGZF608INY	sad
3I7SHAD35NZ5AHWBBADMYTWDA9K7MN	A39HQTITNY9TVJ	sad
3I7SHAD35NZ5AHWBBADMYTWDA9K7MN	A1ZGOZQF2VZ0X9	sad
3I7SHAD35NZ5AHWBBADMYTWDA9K7MN	AE03LUY7RH400	happy
3MQY1YVHS4N25PV8E96IOM4BNUU2BD	A1T02KY1E9YI3I	neutral
3MQY1YVHS4N25PV8E96IOM4BNUU2BD	AE03LUY7RH400	neutral
3MQY1YVHS4N25PV8E96IOM4BNUU2BD	A1JVUD5XUB9H48	neutral
3T5ZXGO9DFRFF609MYCM6M9HU3TZQT	A17PYKQUQH830K	angry
3T5ZXGO9DFRFF609MYCM6M9HU3TZQT	A2JJ3531QBNT5K	surprise
3T5ZXGO9DFRFF609MYCM6M9HU3TZQT	A39HQTITNY9TVJ	disgust
3X4Q1O9UBIPTAKHNOQSZQXLI59Z7O2	A3P2O37EDC1H9V	neutral
3X4Q1O9UBIPTAKHNOQSZQXLI59Z7O2	A2RV6QX6SN4YIC	angry
3X4Q1O9UBIPTAKHNOQSZQXLI59Z7O2	A16GH5GPKBX5GA	surprise
3FW4EL5A3MR8HCVCVGD7NT17TOH22B	A39HQTITNY9TVJ	neutral
3FW4EL5A3MR8HCVCVGD7NT17TOH22B	AE03LUY7RH400	angry
3FW4EL5A3MR8HCVCVGD7NT17TOH22B	AYY9WMJIAPYQT	happy
3TFJJUELSISLFUNES92DZ6AT5FU2CK	AYY9WMJIAPYQT	neutral
3TFJJUELSISLFUNES92DZ6AT5FU2CK	A30ENTLELXJH32	sad
3TFJJUELSISLFUNES92DZ6AT5FU2CK	A3P2O37EDC1H9V	neutral
3OCZWXS7ZPA6HV07N5XA0W3SJYZL5K	A16GH5GPKBX5GA	neutral
3OCZWXS7ZPA6HV07N5XA0W3SJYZL5K	AA7BTDZQNHW5	surprise
3OCZWXS7ZPA6HV07N5XA0W3SJYZL5K	AYY9WMJIAPYQT	surprise
34OWYT6U3XKNSHUD5SDEKWG2OQOI9U	AA7BTDZQNHW5	fear
34OWYT6U3XKNSHUD5SDEKWG2OQOI9U	A39VVWV1GHLMFD	sad
34OWYT6U3XKNSHUD5SDEKWG2OQOI9U	A1T02KY1E9YI3I	neutral
3ECKRY5B1RZ2Y8CQ9Q7DXKIV3TCZIQ	AJ43O59MBI55L	angry
3ECKRY5B1RZ2Y8CQ9Q7DXKIV3TCZIQ	A2LJUWMRB0FGWS	happy
3ECKRY5B1RZ2Y8CQ9Q7DXKIV3TCZIQ	AE03LUY7RH400	neutral
3BVS8WK9Q1Y6GA9A3CRAB2BSCQRIB4	A17T3PFM6FKPU4	fear
3BVS8WK9Q1Y6GA9A3CRAB2BSCQRIB4	A3P2O37EDC1H9V	sad
3BVS8WK9Q1Y6GA9A3CRAB2BSCQRIB4	A16GH5GPKBX5GA	surprise
33Q5P9PUSQPBL5QQHGBRMHK0QOTCZ2	AXQWKUJF7SQXP	neutral
33Q5P9PUSQPBL5QQHGBRMHK0QOTCZ2	A2JJ3531QBNT5K	surprise
33Q5P9PUSQPBL5QQHGBRMHK0QOTCZ2	A24A69YAB0UI36	neutral
3WKGUBL7S0POLCW790E0V4XEJ24L4F	AE03LUY7RH400	neutral
3WKGUBL7S0POLCW790E0V4XEJ24L4F	A681XM15AN28F	sad
3WKGUBL7S0POLCW790E0V4XEJ24L4F	A1O4W7F05T6HY0	fear
3RZS0FBRWLDH71OKU7DPVJIMGPMCPH	A29AML7RI4I0NT	sad
3RZS0FBRWLDH71OKU7DPVJIMGPMCPH	A2JJ3531QBNT5K	sad
3RZS0FBRWLDH71OKU7DPVJIMGPMCPH	A1T02KY1E9YI3I	sad
3HEA4ZVWVEPSF6XMVIH3J77VX8Z55G	A3NLLGZF608INY	disgust
3HEA4ZVWVEPSF6XMVIH3J77VX8Z55G	A39HQTITNY9TVJ	sad
3HEA4ZVWVEPSF6XMVIH3J77VX8Z55G	A681XM15AN28F	sad
30UZJB2POIFP1RAIHZTA4A9BJC853Q	A2LHJN7Y7A7J2F	happy
30UZJB2POIFP1RAIHZTA4A9BJC853Q	A16GH5GPKBX5GA	happy
30UZJB2POIFP1RAIHZTA4A9BJC853Q	A3NLLGZF608INY	happy
3YD0MU1NC3448GNME7NHP21DGSVA76	A3P2O37EDC1H9V	neutral
3YD0MU1NC3448GNME7NHP21DGSVA76	A2RGDYBSWA09Q	disgust
3YD0MU1NC3448GNME7NHP21DGSVA76	A39HQTITNY9TVJ	surprise
3S8APUMBJYMM6J7K24LP85Y0WYZFBA	A3P2O37EDC1H9V	angry
3S8APUMBJYMM6J7K24LP85Y0WYZFBA	A2QCMRCU1HVE7P	happy
3S8APUMBJYMM6J7K24LP85Y0WYZFBA	A1JVUD5XUB9H48	happy
3L55D8AUFB0BGFGLLU988ABYKUPCYB	A2RV6QX6SN4YIC	surprise
3L55D8AUFB0BGFGLLU988ABYKUPCYB	A2QCMRCU1HVE7P	angry
3L55D8AUFB0BGFGLLU988ABYKUPCYB	A26OPH28YZPNP3	surprise
33IXYHIZB6L0CS7SO088PUAWQR72ED	AXQWKUJF7SQXP	happy
33IXYHIZB6L0CS7SO088PUAWQR72ED	A39HQTITNY9TVJ	happy
33IXYHIZB6L0CS7SO088PUAWQR72ED	A1H5Q9HRH4RPZU	happy
3XDSWAMB23V27DPZUKSEVO8WLL8CQ8	A39HQTITNY9TVJ	sad
3XDSWAMB23V27DPZUKSEVO8WLL8CQ8	A26OPH28YZPNP3	disgust
3XDSWAMB23V27DPZUKSEVO8WLL8CQ8	AYY9WMJIAPYQT	sad
30Z7M1Q8UZN88US5OCFN32X8RC1A8T	A3T5UAYFKJBVTA	neutral
30Z7M1Q8UZN88US5OCFN32X8RC1A8T	A3P2O37EDC1H9V	surprise
30Z7M1Q8UZN88US5OCFN32X8RC1A8T	AYY9WMJIAPYQT	neutral
3SZYX62S5H372AB5JBW0HRLROEU57V	A12VDN3TJJCAQQ	fear
3SZYX62S5H372AB5JBW0HRLROEU57V	A1DX7MP76A0RZK	angry
3SZYX62S5H372AB5JBW0HRLROEU57V	A1O4W7F05T6HY0	fear
3OID399FXHAFLG54G0CV3VM0ZJBFDH	A4Y8HWKCF1U6G	happy
3OID399FXHAFLG54G0CV3VM0ZJBFDH	AE03LUY7RH400	happy
3OID399FXHAFLG54G0CV3VM0ZJBFDH	A3P2O37EDC1H9V	happy
39O0SQZVJOAW7X93GI93KSQNGWJ7RB	A2LHJN7Y7A7J2F	sad
39O0SQZVJOAW7X93GI93KSQNGWJ7RB	A24A69YAB0UI36	neutral
39O0SQZVJOAW7X93GI93KSQNGWJ7RB	A30VOAZX8XTNGW	surprise
3O2Y2UIUCRXNZMBE8HYI78HQJS8FKU	A3NLLGZF608INY	angry
3O2Y2UIUCRXNZMBE8HYI78HQJS8FKU	A39HQTITNY9TVJ	angry
3O2Y2UIUCRXNZMBE8HYI78HQJS8FKU	A2RV6QX6SN4YIC	angry
3OQQD2WO8J91DF5XOJC4TJDGOYEI3D	A16GH5GPKBX5GA	sad
3OQQD2WO8J91DF5XOJC4TJDGOYEI3D	APEB5ERGCYP6D	neutral
3OQQD2WO8J91DF5XOJC4TJDGOYEI3D	A2RV6QX6SN4YIC	sad
3I01FDIL6NBVKMTSS5XOJCSBQF6D2V	A29AML7RI4I0NT	happy
3I01FDIL6NBVKMTSS5XOJCSBQF6D2V	A2QCMRCU1HVE7P	happy
3I01FDIL6NBVKMTSS5XOJCSBQF6D2V	A3PK95JULG0QGW	happy
3ZXNP4Z39SOL4ZEQBYC7YGHOA4UL7Z	A1H5Q9HRH4RPZU	happy
3ZXNP4Z39SOL4ZEQBYC7YGHOA4UL7Z	A323JR6EQT5Q71	happy
3ZXNP4Z39SOL4ZEQBYC7YGHOA4UL7Z	AVTI7X2H3RKPE	happy
3AJA9FLWSD1WTRLQ8ED6US2DROJFIJ	A2LHJN7Y7A7J2F	sad
3AJA9FLWSD1WTRLQ8ED6US2DROJFIJ	AYY9WMJIAPYQT	angry
3AJA9FLWSD1WTRLQ8ED6US2DROJFIJ	A1QR2AQ7I9R950	sad
3Y7LTZE0YUP77Z7Q37WRGN66XOZZUY	A4Y8HWKCF1U6G	sad
3Y7LTZE0YUP77Z7Q37WRGN66XOZZUY	A1T02KY1E9YI3I	sad
3Y7LTZE0YUP77Z7Q37WRGN66XOZZUY	AE03LUY7RH400	sad
3MJ9GGZYO49XMFQG8V6MTBK55C9A2Q	A24A69YAB0UI36	fear
3MJ9GGZYO49XMFQG8V6MTBK55C9A2Q	A323JR6EQT5Q71	disgust
3MJ9GGZYO49XMFQG8V6MTBK55C9A2Q	AE03LUY7RH400	surprise
341YLJU21J2CSX9EKJYZA98OIKE2IM	AYY9WMJIAPYQT	sad
341YLJU21J2CSX9EKJYZA98OIKE2IM	A1T02KY1E9YI3I	neutral
341YLJU21J2CSX9EKJYZA98OIKE2IM	AE03LUY7RH400	sad
374UMBUHN6SFZTHRBOM90TJJ5S7CTM	A2RV6QX6SN4YIC	sad
374UMBUHN6SFZTHRBOM90TJJ5S7CTM	APEB5ERGCYP6D	neutral
374UMBUHN6SFZTHRBOM90TJJ5S7CTM	AE03LUY7RH400	angry
3T6SSHJUZGDG3ING9MJRXPF57GBIID	APEB5ERGCYP6D	happy
3T6SSHJUZGDG3ING9MJRXPF57GBIID	ASY5AZCZEM04L	happy
3T6SSHJUZGDG3ING9MJRXPF57GBIID	A26OPH28YZPNP3	happy
3GV1I4SEOAS20Z0LSO7FS2HSFTAL60	AE03LUY7RH400	sad
3GV1I4SEOAS20Z0LSO7FS2HSFTAL60	A9ZM1P6LBW79	sad
3GV1I4SEOAS20Z0LSO7FS2HSFTAL60	A2JJ3531QBNT5K	sad
3CVDZS288I3IPABHTTBYML9U8X3FMZ	A3P2O37EDC1H9V	surprise
3CVDZS288I3IPABHTTBYML9U8X3FMZ	AJ43O59MBI55L	happy
3CVDZS288I3IPABHTTBYML9U8X3FMZ	AE03LUY7RH400	angry
3UEDKCTP9WTAKTW8QY06JG49L4P7KI	A4Y8HWKCF1U6G	disgust
3UEDKCTP9WTAKTW8QY06JG49L4P7KI	A2LJUWMRB0FGWS	sad
3UEDKCTP9WTAKTW8QY06JG49L4P7KI	AJ43O59MBI55L	sad
3UL5XDRDNDMB2OGOTGO6VRHMZY058I	AXVEBBS48RC53	surprise
3UL5XDRDNDMB2OGOTGO6VRHMZY058I	A61LR9E9L004M	fear
3UL5XDRDNDMB2OGOTGO6VRHMZY058I	A1G0W1P43RTBKK	surprise
3LEG2HW4UGQSI67OJBSE7CVW2SM2FV	A24A69YAB0UI36	happy
3LEG2HW4UGQSI67OJBSE7CVW2SM2FV	A39HQTITNY9TVJ	happy
3LEG2HW4UGQSI67OJBSE7CVW2SM2FV	A1HTXEKQWZ2BIL	happy
30QQTY5GMLNONP1KKC48P3D7NVN7UF	A39HQTITNY9TVJ	neutral
30QQTY5GMLNONP1KKC48P3D7NVN7UF	A26OPH28YZPNP3	sad
30QQTY5GMLNONP1KKC48P3D7NVN7UF	A1T02KY1E9YI3I	neutral
32FESTC2NITUZ6WGBTCJ5P5LO6ECUD	A30ENTLELXJH32	happy
32FESTC2NITUZ6WGBTCJ5P5LO6ECUD	A2P8VR6J0Q7GXS	surprise
32FESTC2NITUZ6WGBTCJ5P5LO6ECUD	A29AML7RI4I0NT	surprise
39XCQ6V3KZ7OYAX001R8BDLVT3A56W	A1O4W7F05T6HY0	angry
39XCQ6V3KZ7OYAX001R8BDLVT3A56W	A1HTXEKQWZ2BIL	angry
39XCQ6V3KZ7OYAX001R8BDLVT3A56W	A30VOAZX8XTNGW	angry
3VGET1QSZ121FTQPFCJ97RY48BY7WE	A2P8VR6J0Q7GXS	neutral
3VGET1QSZ121FTQPFCJ97RY48BY7WE	AJ43O59MBI55L	sad
3VGET1QSZ121FTQPFCJ97RY48BY7WE	A3T5UAYFKJBVTA	neutral
32PT7WK7DNIK54PBW5BT2MX3WT6D36	A1QR2AQ7I9R950	neutral
32PT7WK7DNIK54PBW5BT2MX3WT6D36	A681XM15AN28F	neutral
32PT7WK7DNIK54PBW5BT2MX3WT6D36	A39HQTITNY9TVJ	sad
3QTFNPMJC7LUC9NH66K52SECPS6ZN6	A2RV6QX6SN4YIC	sad
3QTFNPMJC7LUC9NH66K52SECPS6ZN6	A39HQTITNY9TVJ	neutral
3QTFNPMJC7LUC9NH66K52SECPS6ZN6	A681XM15AN28F	sad
301KG0KX9DOCW2YUE1GEAX79I7Z2HT	A2LJUWMRB0FGWS	neutral
301KG0KX9DOCW2YUE1GEAX79I7Z2HT	A1ZGOZQF2VZ0X9	neutral
301KG0KX9DOCW2YUE1GEAX79I7Z2HT	AJ43O59MBI55L	neutral
3RHLQY6EDU75N08FWJGCCRP9AT2D4R	A4Y8HWKCF1U6G	neutral
3RHLQY6EDU75N08FWJGCCRP9AT2D4R	A1JVUD5XUB9H48	sad
3RHLQY6EDU75N08FWJGCCRP9AT2D4R	A30VOAZX8XTNGW	neutral
36818Z1KV4GM7XMZCVKRCLPXBQ9A31	A681XM15AN28F	happy
36818Z1KV4GM7XMZCVKRCLPXBQ9A31	AE03LUY7RH400	happy
36818Z1KV4GM7XMZCVKRCLPXBQ9A31	AXVEBBS48RC53	happy
3UQ1LLR26BB3N1COI1OR87JEBC0LAQ	A323JR6EQT5Q71	sad
3UQ1LLR26BB3N1COI1OR87JEBC0LAQ	A26OPH28YZPNP3	sad
3UQ1LLR26BB3N1COI1OR87JEBC0LAQ	A3PK95JULG0QGW	disgust
3TL87MO8CNSYJSTWTHAJM8U58SDFLX	AVTI7X2H3RKPE	angry
3TL87MO8CNSYJSTWTHAJM8U58SDFLX	AJ43O59MBI55L	sad
3TL87MO8CNSYJSTWTHAJM8U58SDFLX	AE03LUY7RH400	sad
3JGHED38EEU54YLPUD1XSOJKJJY7YD	A16GH5GPKBX5GA	neutral
3JGHED38EEU54YLPUD1XSOJKJJY7YD	AA7BTDZQNHW5	neutral
3JGHED38EEU54YLPUD1XSOJKJJY7YD	A1P5FJPAEO3RP7	neutral
3N3WJQXELTTEIYHK5MVC2P0GZO8L2J	AYY9WMJIAPYQT	neutral
3N3WJQXELTTEIYHK5MVC2P0GZO8L2J	A3P2O37EDC1H9V	fear
3N3WJQXELTTEIYHK5MVC2P0GZO8L2J	A30VOAZX8XTNGW	neutral
3GS542CVJWQBGTZYY8UKVNCXJ4I597	A2BH9V7XES34RI	surprise
3GS542CVJWQBGTZYY8UKVNCXJ4I597	A1QR2AQ7I9R950	fear
3GS542CVJWQBGTZYY8UKVNCXJ4I597	A30ENTLELXJH32	happy
34F34TZU7X28N8TK21JZMANOVZ32JY	AE03LUY7RH400	happy
34F34TZU7X28N8TK21JZMANOVZ32JY	A1T02KY1E9YI3I	surprise
34F34TZU7X28N8TK21JZMANOVZ32JY	A39HQTITNY9TVJ	surprise
3MJ9GGZYO49XMFQG8V6MTBK55C92AI	A39HQTITNY9TVJ	sad
3MJ9GGZYO49XMFQG8V6MTBK55C92AI	A2JJ3531QBNT5K	neutral
3MJ9GGZYO49XMFQG8V6MTBK55C92AI	A1T02KY1E9YI3I	sad
3NSCTNUR20QPLC93QE8KRINHPM05AM	A1HTXEKQWZ2BIL	happy
3NSCTNUR20QPLC93QE8KRINHPM05AM	A16GH5GPKBX5GA	happy
3NSCTNUR20QPLC93QE8KRINHPM05AM	APEB5ERGCYP6D	happy
3A520CCNWO3PHV2W1F1NVCTU2FZAES	A681XM15AN28F	happy
3A520CCNWO3PHV2W1F1NVCTU2FZAES	A30ENTLELXJH32	surprise
3A520CCNWO3PHV2W1F1NVCTU2FZAES	AJ43O59MBI55L	happy
3IKMEYR0LXY3YSZ2KMJBNPN1AO32KX	A681XM15AN28F	fear
3IKMEYR0LXY3YSZ2KMJBNPN1AO32KX	A1ZGOZQF2VZ0X9	angry
3IKMEYR0LXY3YSZ2KMJBNPN1AO32KX	A30ENTLELXJH32	angry
3NSCTNUR20QPLC93QE8KRINHPM0A5R	A2QCMRCU1HVE7P	neutral
3NSCTNUR20QPLC93QE8KRINHPM0A5R	A1P5FJPAEO3RP7	neutral
3NSCTNUR20QPLC93QE8KRINHPM0A5R	A1ZGOZQF2VZ0X9	neutral
3J94SKDEKJSNJJCFAOZMHJVNAPXD5W	AE03LUY7RH400	sad
3J94SKDEKJSNJJCFAOZMHJVNAPXD5W	A3P2O37EDC1H9V	neutral
3J94SKDEKJSNJJCFAOZMHJVNAPXD5W	A3FHW88B3A9O0W	sad
3TD33TP5DM5RASQCROZXU4N9ZIMABS	A30VOAZX8XTNGW	fear
3TD33TP5DM5RASQCROZXU4N9ZIMABS	A16GH5GPKBX5GA	fear
3TD33TP5DM5RASQCROZXU4N9ZIMABS	APEB5ERGCYP6D	fear
3PMR2DOWOP4AJNTMHDYTEF1HXC454B	A2LHJN7Y7A7J2F	happy
3PMR2DOWOP4AJNTMHDYTEF1HXC454B	AE03LUY7RH400	happy
3PMR2DOWOP4AJNTMHDYTEF1HXC454B	AJ43O59MBI55L	surprise
3HXCEECSQNWOO8RVD8TGJ8CJTCAZYW	A3PK95JULG0QGW	sad
3HXCEECSQNWOO8RVD8TGJ8CJTCAZYW	AE03LUY7RH400	sad
3HXCEECSQNWOO8RVD8TGJ8CJTCAZYW	A30VOAZX8XTNGW	sad
31YWE12TE1FG4TVFPHFV9ACBHD47X7	ASY5AZCZEM04L	sad
31YWE12TE1FG4TVFPHFV9ACBHD47X7	A26OPH28YZPNP3	sad
31YWE12TE1FG4TVFPHFV9ACBHD47X7	AE03LUY7RH400	neutral
3VO4XFFP16PWVWU333K3F2GIKAH7QA	A681XM15AN28F	sad
3VO4XFFP16PWVWU333K3F2GIKAH7QA	AYY9WMJIAPYQT	sad
3VO4XFFP16PWVWU333K3F2GIKAH7QA	A2QCMRCU1HVE7P	angry
3UUSLRKAUM626NQYYHEJF39J1VSD7B	A1T02KY1E9YI3I	happy
3UUSLRKAUM626NQYYHEJF39J1VSD7B	A3NLLGZF608INY	happy
3UUSLRKAUM626NQYYHEJF39J1VSD7B	A2RV6QX6SN4YIC	happy
3UOMW19E6E9DER61AS4BXDD5PPL5CO	A16GH5GPKBX5GA	neutral
3UOMW19E6E9DER61AS4BXDD5PPL5CO	A1T02KY1E9YI3I	happy
3UOMW19E6E9DER61AS4BXDD5PPL5CO	A39HQTITNY9TVJ	sad
36JW4WBR07NWXWA62WVLUG1YRB4FHQ	A16GH5GPKBX5GA	sad
36JW4WBR07NWXWA62WVLUG1YRB4FHQ	APEB5ERGCYP6D	neutral
36JW4WBR07NWXWA62WVLUG1YRB4FHQ	A2LHJN7Y7A7J2F	surprise
3TX9T2ZCBA4KZ3WVY7BSYBR3I4AZWX	A24A69YAB0UI36	angry
3TX9T2ZCBA4KZ3WVY7BSYBR3I4AZWX	AE03LUY7RH400	disgust
